transaction_id,persona_id,date,description,amount,category,is_labelled
268,P01,18/11/2023,EFTPOS PURCHASE HENRY COFFEE NEW FARM TID 259494,5.39,Non-Essential,True
269,P01,18/11/2023,POS HENRY COFFEE CBD TID 794704,5.81,Non-Essential,True
270,P01,18/11/2023,VISA PURCHASE SUSHI HUB TOOWONG,16.95,Non-Essential,True
271,P01,18/11/2023,VISA PURCHASE PRICELINE PHARMACY BROADWAY FORTITUDE VLY,14.95,Essential,True
272,P01,18/11/2023,EFTPOS PURCHASE ROLLD NEW FARM TID 144828,81.03,Non-Essential,True
273,P01,19/11/2023,APPLE.COM/BILL AUS,1.49,Non-Essential,True
274,P01,20/11/2023,OSKO PAYMENT FROM MATT C REF LUNCH,-28.71,Excluded,True
275,P01,20/11/2023,PAYID TRANSFER TO RENT BRISBANE 47 REF 96182,477.35,Essential,True
276,P01,20/11/2023,VISA PURCHASE 7-ELEVEN TOOWONG,8.81,Non-Essential,True
277,P01,20/11/2023,VISA PURCHASE MECCA NEW FARM,5.96,Non-Essential,True
278,P01,20/11/2023,CARD PURCHASE 20NOV MECCA 5432 SOUTH BRISBANE,5.74,Non-Essential,True
279,P01,20/11/2023,POS HOKKAIDO RAMEN CBD TID 889893,14.35,Non-Essential,True
280,P01,21/11/2023,TRANSLINK TOP UP BRISBANE QLD TXN 066005,40.0,Essential,True
281,P01,21/11/2023,CARD PURCHASE 21NOV 7-ELEVEN 4737 CBD,8.5,Non-Essential,True
282,P01,21/11/2023,VISA PURCHASE HOKKAIDO RAMEN FORTITUDE VLY,16.27,Non-Essential,True
283,P01,21/11/2023,CARD PURCHASE 21NOV RUBY COFFEE 9279 INDOOROOPILLY,6.16,Non-Essential,True
284,P01,21/11/2023,CARD PURCHASE 21NOV SUSHI HUB 9812 SOUTH BRISBANE,12.05,Non-Essential,True
285,P01,21/11/2023,CARD PURCHASE 21NOV RUBY COFFEE 6846 NEW FARM,6.08,Non-Essential,True
286,P01,22/11/2023,POS HOKKAIDO RAMEN NEW FARM TID 897371,13.11,Non-Essential,True
287,P01,22/11/2023,EFTPOS PURCHASE MECCA TOOWONG TID 562733,5.28,Non-Essential,True
288,P01,22/11/2023,POS MAD MEX FORTITUDE VLY TID 590142,17.14,Non-Essential,True
289,P01,22/11/2023,CARD PURCHASE 22NOV CAMPOS 1456 FORTITUDE VLY,6.23,Non-Essential,True
290,P01,23/11/2023,BPAY - ORIGIN ENERGY REF 7463016220,64.4,Essential,True
291,P01,23/11/2023,CARD PURCHASE 23NOV MECCA 7960 SOUTH BRISBANE,6.05,Non-Essential,True
292,P01,23/11/2023,EFTPOS PURCHASE PITA PIT CBD TID 745445,13.58,Non-Essential,True
293,P01,23/11/2023,VISA PURCHASE COFFEE HERO SOUTH BRISBANE,4.75,Non-Essential,True
294,P01,23/11/2023,VISA PURCHASE BANH MI TOOWONG,15.65,Non-Essential,True
295,P01,23/11/2023,VISA PURCHASE COFFEE HERO FORTITUDE VLY,5.9,Non-Essential,True
296,P01,24/11/2023,BPAY - SYDNEY WATER REF 4256799682,109.74,Essential,True
297,P01,24/11/2023,VISA PURCHASE COLES NEW FARM,37.5,Essential,True
298,P01,24/11/2023,POS COFFEE HERO CBD TID 212992,6.22,Non-Essential,True
299,P01,24/11/2023,VISA PURCHASE COFFEE HERO CBD,4.89,Non-Essential,True
300,P01,24/11/2023,VISA PURCHASE 7-ELEVEN SOUTH BRISBANE,6.01,Non-Essential,True
301,P01,25/11/2023,UBER *EATS HELP.UBER.COM NLD,37.51,Non-Essential,True
302,P01,25/11/2023,EFTPOS PURCHASE GOLDEN LOTUS FORTITUDE VLY TID 159908,46.7,Non-Essential,True
303,P01,25/11/2023,VISA PURCHASE 7-ELEVEN INDOOROOPILLY,5.03,Non-Essential,True
304,P01,26/11/2023,UBER *EATS HELP.UBER.COM NLD ORD 616311,23.57,Non-Essential,True
305,P01,26/11/2023,POS ROLLD TOOWONG TID 658740,17.38,Non-Essential,True
306,P01,26/11/2023,EFTPOS PURCHASE SINGLE O INDOOROOPILLY TID 250155,6.15,Non-Essential,True
307,P01,26/11/2023,VISA PURCHASE MUJI SYDNEY TOOWONG,31.7,Non-Essential,True
308,P01,27/11/2023,PAYID TRANSFER TO RENT BRISBANE 48 REF 40486,477.35,Essential,True
309,P01,27/11/2023,CARD PURCHASE 27NOV MECCA 6776 FORTITUDE VLY,5.93,Non-Essential,True
310,P01,27/11/2023,POS COFFEE HERO CBD TID 148404,6.18,Non-Essential,True
311,P01,27/11/2023,NETBANK TRANSFER FROM SAVER,-2222.34,Excluded,True
312,P01,28/11/2023,VISA PURCHASE 7-ELEVEN CBD,3.48,Non-Essential,True
313,P01,28/11/2023,VISA PURCHASE 7-ELEVEN SOUTH BRISBANE,6.1,Non-Essential,True
314,P01,28/11/2023,CARD PURCHASE 28NOV COFFEE HERO 3986 CBD,6.34,Non-Essential,True
315,P01,28/11/2023,VISA PURCHASE BANH MI CBD,9.03,Non-Essential,True
316,P01,28/11/2023,APPLE.COM/BILL,2.99,Non-Essential,True
317,P01,29/11/2023,EFTPOS PURCHASE CAMPOS NEW FARM TID 293674,5.85,Non-Essential,True
318,P01,29/11/2023,POS RUBY COFFEE FORTITUDE VLY TID 809809,5.38,Non-Essential,True
319,P01,29/11/2023,VISA PURCHASE SUSHI HUB TOOWONG,8.75,Non-Essential,True
320,P01,29/11/2023,CARD PURCHASE 29NOV COFFEE HERO 5030 SOUTH BRISBANE,5.98,Non-Essential,True
321,P01,29/11/2023,VISA PURCHASE DAILY GRIND CBD,5.7,Non-Essential,True
322,P01,29/11/2023,EFTPOS PURCHASE KMART BROADWAY INDOOROOPILLY TID 735592,120.99,Non-Essential,True
323,P01,30/11/2023,VISA PURCHASE WOOLWORTHS CBD,44.22,Essential,True
324,P01,30/11/2023,DOORDASH *ORDER DOORDASH.COM AUS REF 23884,35.28,Non-Essential,True
325,P01,30/11/2023,POS TANPOPO JAPANESE SOUTH BRISBANE TID 352456,17.25,Non-Essential,True
326,P01,30/11/2023,EFTPOS PURCHASE 7-ELEVEN CBD TID 164074,8.61,Non-Essential,True
327,P01,01/12/2023,CARD PURCHASE 01DEC DAILY GRIND 5761 SOUTH BRISBANE,5.62,Non-Essential,True
328,P01,01/12/2023,EFTPOS PURCHASE 7-ELEVEN NEW FARM TID 860235,4.4,Non-Essential,True
329,P01,02/12/2023,UBER *TRIP HELP.UBER.COM NLD TRIP 267221,26.87,Non-Essential,True
330,P01,03/12/2023,PAYROLL Harbour Media NET PAY,-3145.84,Excluded,True
331,P01,03/12/2023,NBK TRSF TO SAVER,824.28,Excluded,True
332,P01,03/12/2023,DIRECT DEBIT BUPA AUSTRALIA DDR ID 002864,120.9,Essential,True
333,P01,03/12/2023,POS TANPOPO JAPANESE CBD TID 876536,16.09,Non-Essential,True
334,P01,04/12/2023,PAYID TRANSFER TO RENT BRISBANE 49 REF 31780,477.35,Essential,True
335,P01,04/12/2023,CARD PURCHASE 04DEC MAD MEX 4239 TOOWONG,18.29,Non-Essential,True
336,P01,04/12/2023,VISA PURCHASE 7-ELEVEN SOUTH BRISBANE,7.3,Non-Essential,True
337,P01,04/12/2023,VISA PURCHASE MECCA SOUTH BRISBANE,5.25,Non-Essential,True
338,P01,05/12/2023,VISA PURCHASE DAILY GRIND NEW FARM,6.17,Non-Essential,True
339,P01,05/12/2023,CARD PURCHASE 05DEC PITA PIT 7672 TOOWONG,14.88,Non-Essential,True
340,P01,05/12/2023,POS 7-ELEVEN FORTITUDE VLY TID 763478,5.52,Non-Essential,True
341,P01,06/12/2023,EFTPOS PURCHASE 7-ELEVEN NEW FARM TID 385070,29.99,Non-Essential,True
342,P01,06/12/2023,MENULOG ONLINE AUSTRALIA,28.39,Non-Essential,True
343,P01,06/12/2023,VISA PURCHASE HENRY COFFEE NEW FARM,5.32,Non-Essential,True
344,P01,06/12/2023,CARD PURCHASE 06DEC SINGLE O 8120 NEW FARM,4.95,Non-Essential,True
345,P01,06/12/2023,EFTPOS PURCHASE SINGLE O FORTITUDE VLY TID 302993,5.35,Non-Essential,True
346,P01,06/12/2023,POS PITA PIT TOOWONG TID 543640,13.35,Non-Essential,True
347,P01,06/12/2023,EFTPOS PURCHASE DAILY GRIND CBD TID 248224,5.92,Non-Essential,True
348,P01,07/12/2023,NETFLIX.COM AMSTERDAM NLD,16.3,Non-Essential,True
349,P01,07/12/2023,SPOTIFY P0652 STOCKHOLM,16.47,Non-Essential,True
350,P01,07/12/2023,VISA PURCHASE MECCA FORTITUDE VLY,4.58,Non-Essential,True
351,P01,07/12/2023,EFTPOS PURCHASE CAMPOS INDOOROOPILLY TID 882388,5.97,Non-Essential,True
352,P01,07/12/2023,EFTPOS PURCHASE DAILY GRIND NEW FARM TID 535269,6.06,Non-Essential,True
353,P01,08/12/2023,DIRECT DEBIT OPTUS BILL DDR ID 030901,64.48,Essential,True
354,P01,08/12/2023,TRANSLINK TOP UP BRISBANE QLD SVC 90166697,50.0,Essential,True
355,P01,08/12/2023,BOLT *TRIP BRISBANE,34.04,Non-Essential,True
356,P01,08/12/2023,MENULOG ONLINE AUSTRALIA REF 69211,30.19,Non-Essential,True
357,P01,08/12/2023,EFTPOS PURCHASE HENRY COFFEE INDOOROOPILLY TID 696779,5.43,Non-Essential,True
358,P01,08/12/2023,VISA PURCHASE DAILY GRIND NEW FARM,5.57,Non-Essential,True
359,P01,08/12/2023,EFTPOS PURCHASE SINGLE O TOOWONG TID 331798,5.32,Non-Essential,True
360,P01,09/12/2023,POS 7-ELEVEN NEW FARM TID 796229,4.36,Non-Essential,True
361,P01,09/12/2023,APPLE.COM/BILL,3.49,Non-Essential,True
362,P01,11/12/2023,PAYID TRANSFER TO RENT BRISBANE 50 REF 87117,477.35,Essential,True
363,P01,11/12/2023,CARD PURCHASE 11DEC HENRY COFFEE 5816 FORTITUDE VLY,6.5,Non-Essential,True
364,P01,11/12/2023,VISA PURCHASE 7-ELEVEN INDOOROOPILLY,5.38,Non-Essential,True
365,P01,11/12/2023,APPLE.COM/BILL AUS,2.99,Non-Essential,True
366,P01,12/12/2023,VISA PURCHASE TANPOPO JAPANESE INDOOROOPILLY,12.83,Non-Essential,True
367,P01,13/12/2023,CARD PURCHASE 13DEC 7-ELEVEN 4694 NEW FARM,6.13,Non-Essential,True
368,P01,13/12/2023,EFTPOS PURCHASE RUBY COFFEE INDOOROOPILLY TID 760974,5.11,Non-Essential,True
369,P01,13/12/2023,POS 7-ELEVEN INDOOROOPILLY TID 640084,3.47,Non-Essential,True
370,P01,13/12/2023,VISA PURCHASE 7-ELEVEN CBD,8.14,Non-Essential,True
371,P01,14/12/2023,DIRECT DEBIT - TPG INTERNET,93.49,Essential,True
372,P01,14/12/2023,CARD PURCHASE 14DEC WOOLWORTHS 6049 TOOWONG,43.55,Essential,True
373,P01,14/12/2023,UBER *EATS HELP.UBER.COM NLD ORD 945882,31.57,Non-Essential,True
374,P01,14/12/2023,VISA PURCHASE ST DREUX FORTITUDE VLY,4.62,Non-Essential,True
375,P01,14/12/2023,POS GUZMAN Y GOMEZ SOUTH BRISBANE TID 776515,11.94,Non-Essential,True
376,P01,14/12/2023,VISA PURCHASE SINGLE O TOOWONG,6.34,Non-Essential,True
377,P01,15/12/2023,VISA PURCHASE HENRY COFFEE CBD,5.36,Non-Essential,True
378,P01,15/12/2023,CARD PURCHASE 15DEC DAISO SYDNEY 5016 FORTITUDE VLY,179.5,Non-Essential,True
379,P01,16/12/2023,EFTPOS PURCHASE HENRY COFFEE TOOWONG TID 890253,5.98,Non-Essential,True
380,P01,17/12/2023,VISA PURCHASE ALDI CBD,105.95,Essential,True
381,P01,17/12/2023,EFTPOS PURCHASE GUZMAN Y GOMEZ CBD TID 156643,17.6,Non-Essential,True
382,P01,17/12/2023,EFTPOS PURCHASE COFFEE HERO INDOOROOPILLY TID 219574,6.1,Non-Essential,True
383,P01,17/12/2023,CARD PURCHASE 17DEC CAMPOS 6962 INDOOROOPILLY,6.06,Non-Essential,True
384,P01,18/12/2023,OSKO PAYMENT RENT BRISBANE 51,477.35,Essential,True
385,P01,18/12/2023,POS HENRY COFFEE CBD TID 567656,5.7,Non-Essential,True
386,P01,18/12/2023,CARD PURCHASE 18DEC OFFICEWORKS ALEXANDRIA 8569 CBD,88.68,Non-Essential,True
387,P01,18/12/2023,VISA PURCHASE GUZMAN Y GOMEZ SOUTH BRISBANE,86.24,Non-Essential,True
388,P01,19/12/2023,OSKO PAYMENT FROM SAM H REF LUNCH,-30.39,Excluded,True
389,P01,19/12/2023,DOORDASH *ORDER DOORDASH.COM AUS,39.51,Non-Essential,True
390,P01,19/12/2023,POS COFFEE HERO NEW FARM TID 300134,5.43,Non-Essential,True
391,P01,19/12/2023,POS SINGLE O CBD TID 401032,6.45,Non-Essential,True
392,P01,20/12/2023,CARD PURCHASE 20DEC PITA PIT 2012 FORTITUDE VLY,16.5,Non-Essential,True
393,P01,20/12/2023,POS TANPOPO JAPANESE CBD TID 993714,13.56,Non-Essential,True
394,P01,20/12/2023,POS HENRY COFFEE INDOOROOPILLY TID 959745,5.22,Non-Essential,True
395,P01,20/12/2023,EFTPOS PURCHASE 7-ELEVEN CBD TID 299570,3.85,Non-Essential,True
396,P01,20/12/2023,CARD PURCHASE 20DEC COFFEE HERO 4231 CBD,5.59,Non-Essential,True
397,P01,20/12/2023,NBK TRSF FROM SAVER,-2100.4,Excluded,True
398,P01,21/12/2023,VISA PURCHASE BANH MI NEW FARM,17.93,Non-Essential,True
399,P01,21/12/2023,EFTPOS PURCHASE MAD MEX INDOOROOPILLY TID 507001,16.61,Non-Essential,True
400,P01,21/12/2023,VISA PURCHASE BANH MI TOOWONG,16.6,Non-Essential,True
401,P01,21/12/2023,VISA PURCHASE 7-ELEVEN CBD,7.64,Non-Essential,True
402,P01,21/12/2023,POS CAMPOS NEW FARM TID 149673,4.51,Non-Essential,True
403,P01,21/12/2023,POS DAILY GRIND INDOOROOPILLY TID 594341,6.03,Non-Essential,True
404,P01,21/12/2023,EFTPOS PURCHASE MECCA NEW FARM TID 559318,6.18,Non-Essential,True
405,P01,21/12/2023,APPLE.COM/BILL,5.99,Non-Essential,True
406,P01,22/12/2023,BOLT *TRIP BRISBANE,36.1,Non-Essential,True
407,P01,22/12/2023,CARD PURCHASE 22DEC HOKKAIDO RAMEN 3570 INDOOROOPILLY,12.85,Non-Essential,True
408,P01,23/12/2023,BOLT *TRIP BRISBANE,26.85,Non-Essential,True
409,P01,23/12/2023,MENULOG ONLINE AUSTRALIA REF 07999,28.51,Non-Essential,True
410,P01,23/12/2023,CARD PURCHASE 23DEC MECCA 9187 FORTITUDE VLY,4.88,Non-Essential,True
411,P01,23/12/2023,VISA PURCHASE MAD MEX TOOWONG,10.3,Non-Essential,True
412,P01,23/12/2023,APPLE.COM/BILL AUS,5.99,Non-Essential,True
413,P01,24/12/2023,EFTPOS PURCHASE WOOLWORTHS SOUTH BRISBANE TID 308025,15.5,Essential,True
414,P01,24/12/2023,EFTPOS PURCHASE TAPAS BAR CBD TID 885110,34.89,Non-Essential,True
415,P01,24/12/2023,EFTPOS PURCHASE COFFEE HERO FORTITUDE VLY TID 322415,6.03,Non-Essential,True
416,P01,25/12/2023,OSKO PAYMENT RENT BRISBANE 52,477.35,Essential,True
417,P01,25/12/2023,POS COLES FORTITUDE VLY TID 427716,137.5,Essential,True
418,P01,25/12/2023,VISA PURCHASE 7-ELEVEN FORTITUDE VLY,7.22,Non-Essential,True
419,P01,25/12/2023,VISA PURCHASE CAMPOS INDOOROOPILLY,6.36,Non-Essential,True
420,P01,25/12/2023,APPLE.COM/BILL AUS,5.99,Non-Essential,True
421,P01,26/12/2023,CARD PURCHASE 26DEC DAILY GRIND 8484 SOUTH BRISBANE,5.7,Non-Essential,True
422,P01,26/12/2023,APPLE.COM/BILL AUS,5.99,Non-Essential,True
423,P01,27/12/2023,TRANSLINK TOP UP BRISBANE QLD TXN 954555,60.0,Essential,True
424,P01,27/12/2023,POS SINGLE O CBD TID 829807,6.22,Non-Essential,True
425,P01,27/12/2023,CARD PURCHASE 27DEC RUBY COFFEE 2876 CBD,5.57,Non-Essential,True
426,P01,27/12/2023,EFTPOS PURCHASE CAMPOS INDOOROOPILLY TID 192696,5.04,Non-Essential,True
427,P01,27/12/2023,EFTPOS PURCHASE MECCA FORTITUDE VLY TID 731712,4.75,Non-Essential,True
428,P01,28/12/2023,VISA PURCHASE MECCA SOUTH BRISBANE,5.22,Non-Essential,True
429,P01,28/12/2023,POS GUZMAN Y GOMEZ SOUTH BRISBANE TID 255612,16.81,Non-Essential,True
430,P01,28/12/2023,EFTPOS PURCHASE HENRY COFFEE FORTITUDE VLY TID 809164,5.92,Non-Essential,True
431,P01,29/12/2023,POS HOKKAIDO RAMEN FORTITUDE VLY TID 441335,15.98,Non-Essential,True
432,P01,29/12/2023,EFTPOS PURCHASE MECCA TOOWONG TID 514265,6.0,Non-Essential,True
433,P01,29/12/2023,CARD PURCHASE 29DEC GUZMAN Y GOMEZ 8652 NEW FARM,10.78,Non-Essential,True
434,P01,30/12/2023,CARD PURCHASE 30DEC CAMPOS 5422 CBD,6.33,Non-Essential,True
435,P01,30/12/2023,CARD PURCHASE 30DEC COFFEE HERO 2105 FORTITUDE VLY,6.3,Non-Essential,True
436,P01,30/12/2023,POS PRICELINE PHARMACY BROADWAY FORTITUDE VLY TID 830747,33.5,Essential,True
437,P01,31/12/2023,POS COFFEE HERO INDOOROOPILLY TID 520679,4.55,Non-Essential,True
438,P01,31/12/2023,EFTPOS PURCHASE SUSHI HUB TOOWONG TID 657670,9.79,Non-Essential,True
439,P01,31/12/2023,EFTPOS PURCHASE HOKKAIDO RAMEN SOUTH BRISBANE TID 962511,12.87,Non-Essential,True
440,P01,31/12/2023,APPLE.COM/BILL AUS,3.49,Non-Essential,True
441,P01,01/01/2024,PAYID TRANSFER TO RENT BRISBANE 00 REF 54226,477.35,Essential,True
442,P01,01/01/2024,DIRECT DEBIT BUPA AUSTRALIA DDR ID 029894,120.9,Essential,True
443,P01,01/01/2024,POS PITA PIT FORTITUDE VLY TID 313960,8.7,Non-Essential,True
444,P01,02/01/2024,PAYROLL Harbour Media NET PAY,-3145.84,Excluded,True
445,P01,02/01/2024,NBK TRSF TO SAVER,846.18,Excluded,True
446,P01,02/01/2024,EFTPOS PURCHASE GUZMAN Y GOMEZ TOOWONG TID 887400,10.12,Non-Essential,True
447,P01,02/01/2024,EFTPOS PURCHASE ST DREUX TOOWONG TID 860043,5.29,Non-Essential,True
448,P01,02/01/2024,POS MAD MEX TOOWONG TID 316395,16.52,Non-Essential,True
449,P01,02/01/2024,POS CAMPOS FORTITUDE VLY TID 323145,6.47,Non-Essential,True
450,P01,02/01/2024,VISA PURCHASE 7-ELEVEN FORTITUDE VLY,5.0,Non-Essential,True
451,P01,03/01/2024,EFTPOS PURCHASE RUBY COFFEE FORTITUDE VLY TID 628099,5.2,Non-Essential,True
452,P01,03/01/2024,POS COFFEE HERO INDOOROOPILLY TID 387297,4.77,Non-Essential,True
453,P01,04/01/2024,SPOTIFY P0652 STOCKHOLM,16.47,Non-Essential,True
454,P01,04/01/2024,VISA PURCHASE MECCA NEW FARM,5.72,Non-Essential,True
455,P01,04/01/2024,VISA PURCHASE DAILY GRIND TOOWONG,5.44,Non-Essential,True
456,P01,04/01/2024,CARD PURCHASE 04JAN PITA PIT 5408 SOUTH BRISBANE,11.62,Non-Essential,True
457,P01,04/01/2024,CARD PURCHASE 04JAN BANH MI 9788 CBD,15.54,Non-Essential,True
458,P01,05/01/2024,UBER *TRIP HELP.UBER.COM NLD,46.65,Non-Essential,True
459,P01,05/01/2024,EFTPOS PURCHASE SUSHI HUB NEW FARM TID 884536,12.68,Non-Essential,True
460,P01,05/01/2024,VISA PURCHASE SINGLE O SOUTH BRISBANE,6.44,Non-Essential,True
461,P01,05/01/2024,EFTPOS PURCHASE SINGLE O INDOOROOPILLY TID 918554,5.17,Non-Essential,True
462,P01,06/01/2024,CARD PURCHASE 06JAN GOLDEN LOTUS 9400 NEW FARM,33.9,Non-Essential,True
463,P01,06/01/2024,POS MECCA NEW FARM TID 433477,5.67,Non-Essential,True
464,P01,06/01/2024,CARD PURCHASE 06JAN COFFEE HERO 3083 INDOOROOPILLY,6.32,Non-Essential,True
465,P01,06/01/2024,EFTPOS PURCHASE SUSHI HUB CBD TID 713349,14.87,Non-Essential,True
466,P01,07/01/2024,EFTPOS PURCHASE ST DREUX CBD TID 229092,6.5,Non-Essential,True
467,P01,07/01/2024,VISA PURCHASE COFFEE HERO FORTITUDE VLY,6.45,Non-Essential,True
468,P01,08/01/2024,OSKO PAYMENT RENT BRISBANE 01,477.35,Essential,True
469,P01,08/01/2024,DIRECT DEBIT OPTUS BILL DDR ID 056744,64.48,Essential,True
470,P01,08/01/2024,APPLE.COM/BILL ICLD 50GB,4.95,Non-Essential,True
471,P01,08/01/2024,DOORDASH *ORDER DOORDASH.COM AUS REF 42432,19.08,Non-Essential,True
472,P01,08/01/2024,EFTPOS PURCHASE HENRY COFFEE NEW FARM TID 634731,5.61,Non-Essential,True
473,P01,08/01/2024,CARD PURCHASE 08JAN SINGLE O 2898 FORTITUDE VLY,5.12,Non-Essential,True
474,P01,09/01/2024,VISA PURCHASE MECCA CBD,5.14,Non-Essential,True
475,P01,09/01/2024,CARD PURCHASE 09JAN SINGLE O 8024 TOOWONG,4.61,Non-Essential,True
476,P01,09/01/2024,CARD PURCHASE 09JAN HOKKAIDO RAMEN 9091 SOUTH BRISBANE,10.82,Non-Essential,True
477,P01,09/01/2024,EFTPOS PURCHASE BANH MI FORTITUDE VLY TID 432563,14.76,Non-Essential,True
478,P01,09/01/2024,POS CHEMIST WAREHOUSE NEWTOWN FORTITUDE VLY TID 316749,56.7,Essential,True
479,P01,10/01/2024,POS IGA FORTITUDE VLY TID 362484,41.48,Essential,True
480,P01,10/01/2024,MENULOG ONLINE AUSTRALIA REF 84817,33.33,Non-Essential,True
481,P01,10/01/2024,EFTPOS PURCHASE CAMPOS FORTITUDE VLY TID 429953,5.41,Non-Essential,True
482,P01,10/01/2024,EFTPOS PURCHASE MECCA NEW FARM TID 264079,6.31,Non-Essential,True
483,P01,10/01/2024,EFTPOS PURCHASE HENRY COFFEE FORTITUDE VLY TID 663774,4.78,Non-Essential,True
484,P01,10/01/2024,APPLE.COM/BILL AUS,4.49,Non-Essential,True
485,P01,11/01/2024,POS MECCA NEW FARM TID 590793,5.8,Non-Essential,True
486,P01,11/01/2024,EFTPOS PURCHASE HENRY COFFEE FORTITUDE VLY TID 274429,5.31,Non-Essential,True
487,P01,11/01/2024,POS MAD MEX FORTITUDE VLY TID 368350,14.37,Non-Essential,True
488,P01,11/01/2024,EFTPOS PURCHASE 7-ELEVEN INDOOROOPILLY TID 686922,7.89,Non-Essential,True
489,P01,11/01/2024,POS PITA PIT NEW FARM TID 208535,13.94,Non-Essential,True
490,P01,12/01/2024,UBER *TRIP HELP.UBER.COM NLD,35.9,Non-Essential,True
491,P01,12/01/2024,EFTPOS PURCHASE ROLLD SOUTH BRISBANE TID 491781,17.97,Non-Essential,True
492,P01,12/01/2024,VISA PURCHASE CAMPOS INDOOROOPILLY,5.53,Non-Essential,True
493,P01,13/01/2024,UBER *EATS HELP.UBER.COM NLD,36.17,Non-Essential,True
494,P01,13/01/2024,CARD PURCHASE 13JAN DAILY GRIND 1904 FORTITUDE VLY,4.89,Non-Essential,True
495,P01,13/01/2024,EFTPOS PURCHASE CAMPOS TOOWONG TID 783633,5.94,Non-Essential,True
496,P01,14/01/2024,DIRECT DEBIT - TPG INTERNET,93.49,Essential,True
497,P01,14/01/2024,MENULOG ONLINE AUSTRALIA REF 50841,28.44,Non-Essential,True
498,P01,14/01/2024,CARD PURCHASE 14JAN MECCA 9832 CBD,6.38,Non-Essential,True
499,P01,15/01/2024,OSKO PAYMENT RENT BRISBANE 02,477.35,Essential,True
500,P01,15/01/2024,EFTPOS PURCHASE PITA PIT TOOWONG TID 562778,15.61,Non-Essential,True
501,P01,15/01/2024,CARD PURCHASE 15JAN DAILY GRIND 7407 SOUTH BRISBANE,5.46,,False
502,P01,15/01/2024,VISA PURCHASE MAD MEX FORTITUDE VLY,16.07,,False
503,P01,16/01/2024,CARD PURCHASE 16JAN ST DREUX 2649 CBD,6.07,,False
504,P01,16/01/2024,VISA PURCHASE CAMPOS SOUTH BRISBANE,6.45,,False
505,P01,16/01/2024,VISA PURCHASE RUBY COFFEE NEW FARM,5.26,,False
506,P01,17/01/2024,VISA PURCHASE ROLLD SOUTH BRISBANE,11.04,,False
507,P01,17/01/2024,CARD PURCHASE 17JAN 7-ELEVEN 1430 SOUTH BRISBANE,6.87,,False
508,P01,17/01/2024,APPLE.COM/BILL AUS,5.99,,False
509,P01,18/01/2024,PAYID FROM TAYLA S REF LUNCH,-26.79,,False
510,P01,18/01/2024,POS MECCA TOOWONG TID 844683,5.27,,False
511,P01,18/01/2024,POS RUBY COFFEE CBD TID 546571,6.21,,False
512,P01,18/01/2024,POS HENRY COFFEE CBD TID 471798,4.59,,False
513,P01,18/01/2024,EFTPOS PURCHASE CAMPOS NEW FARM TID 377821,5.76,,False
514,P01,19/01/2024,UBER *EATS HELP.UBER.COM NLD,33.64,,False
515,P01,19/01/2024,EFTPOS PURCHASE DAILY GRIND INDOOROOPILLY TID 975257,5.13,,False
516,P01,19/01/2024,EFTPOS PURCHASE SINGLE O SOUTH BRISBANE TID 726478,5.64,,False
517,P01,19/01/2024,CARD PURCHASE 19JAN SUSHI HUB 8830 NEW FARM,14.35,,False
518,P01,19/01/2024,EFTPOS PURCHASE ROLLD INDOOROOPILLY TID 426507,12.36,,False
519,P01,20/01/2024,CARD PURCHASE 20JAN MECCA 6600 SOUTH BRISBANE,5.3,,False
520,P01,21/01/2024,EFTPOS PURCHASE MECCA TOOWONG TID 817786,5.76,,False
521,P01,22/01/2024,OSKO PAYMENT RENT BRISBANE 03,477.35,,False
522,P01,22/01/2024,TRANSLINK TOP UP BRISBANE QLD SVC 70689257,30.0,,False
523,P01,23/01/2024,POS SINGLE O SOUTH BRISBANE TID 917271,6.41,,False
524,P01,23/01/2024,EFTPOS PURCHASE MECCA INDOOROOPILLY TID 533831,5.82,,False
525,P01,23/01/2024,EFTPOS PURCHASE SUSHI HUB NEW FARM TID 878535,15.05,,False
526,P01,24/01/2024,CARD PURCHASE 24JAN COLES 2239 NEW FARM,40.19,,False
527,P01,24/01/2024,VISA PURCHASE DAILY GRIND NEW FARM,5.02,,False
528,P01,26/01/2024,EFTPOS PURCHASE PITA PIT TOOWONG TID 675903,11.43,,False
529,P01,26/01/2024,POS ROLLD INDOOROOPILLY TID 123391,16.68,,False
530,P01,26/01/2024,EFTPOS PURCHASE ST DREUX FORTITUDE VLY TID 266974,5.11,,False
531,P01,28/01/2024,EFTPOS PURCHASE ALDI SOUTH BRISBANE TID 834306,138.01,,False
532,P01,28/01/2024,VISA PURCHASE TAPAS BAR CBD,31.99,,False
533,P01,28/01/2024,VISA PURCHASE HOKKAIDO RAMEN INDOOROOPILLY,14.69,,False
534,P01,29/01/2024,OSKO PAYMENT RENT BRISBANE 04,477.35,,False
535,P01,29/01/2024,VISA PURCHASE COFFEE HERO SOUTH BRISBANE,5.47,,False
536,P01,29/01/2024,VISA PURCHASE 7-ELEVEN CBD,7.63,,False
537,P01,29/01/2024,APPLE.COM/BILL,1.49,,False
538,P01,30/01/2024,POS COFFEE HERO SOUTH BRISBANE TID 709584,4.84,,False
539,P01,30/01/2024,CARD PURCHASE 30JAN HENRY COFFEE 6602 INDOOROOPILLY,6.5,,False
540,P01,30/01/2024,VISA PURCHASE MAD MEX TOOWONG,10.44,,False
